appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
1373080,Twin Breaker: A Sacred Symbols Adventure,Lillymo Games,Lillymo Games,,7,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1392140,Project Gravity,Štěpán Meister,Štěpán Meister,,3,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1403110,Isles of Pangaea,Exhibyte,Exhibyte,,23,16,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1409730,Hero of Not Our Time,Hide Head,Hide Head,,104,40,0,"0 .. 20,000",232,0,457,0,999,999,0,0
1409640,Tomato Way 3,Vladislav Castillo Gonzalez,Vladislav Castillo Gonzalez,,49,8,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
1378810,The Haunted Dolls,ibleStudio,ibleStudio,,5,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1414840,Zombie Rush - Heroes,MoonlightGames,MoonlightGames,,12,5,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1386840,An Evil Existence,Draydur Studio,Draydur Studio,,13,7,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1405260,Rebellion,TGM,TGM,,43,14,0,"0 .. 20,000",0,0,0,0,299,499,40,0
1324710,Twin Stick Heroes,"Franklin Burnett, Ronald Burnett",Franklin Burnett,,3,0,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1339080,Neon Fusion,Rodrigo Oak,Rodrigo Oak,,2,1,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1076790,Cube Runner 2,EGAMER,EGAMER,,11,4,0,"0 .. 20,000",0,0,0,0,1099,1099,0,0
1416820,Brutal Wizardry,Ivan Chernyakov,Ivan Chernyakov,,2,3,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1262140,Rangok Skies,Samurai Games,Samurai Games,,18,8,0,"0 .. 20,000",0,0,0,0,999,999,0,1
1414900,Rage Jump,Joma Rage,Joma Rage,,4,1,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1416000,The Dark: Survival RPG,Joseph Murray,Joseph Murray,,15,6,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1417500,Planet Station,NL Studio,KazakovStudios,,32,16,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1398510,Galaxy in Peril: Time Trouble,Barty Games,Barty Games,,1,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1419770,JumpJumpBall,CUIWENPING,CUIWENPING,,1,0,0,"0 .. 20,000",0,0,0,0,149,299,50,0
1389030,End Reach,Skarohn,Skarohn,,4,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1409000,Walking Girl: Dead Parking,ZOMBIESTD,ZOMBIESTD,,23,20,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1395510,Solar Scion,Platinum Thunder Studios,Platinum Thunder Studios,,1,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1415750,Gravity_Kid,"Dnovel, FreeAnimals_Software",Dnovel,,18,6,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1417840,跳跃练习生/Jump Man,GG.Game,GG.Game,,5,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1413350,Flipper Volcano,Sokpop Collective,Sokpop Collective,,12,2,0,"0 .. 20,000",7,0,7,0,299,299,0,0
1321890,Gravitators,Insular Games,Insular Games,,28,0,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1423090,Monster Collector,go go go studio,go go go studio,,14,7,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
1415300,Escaping maze,杰游科技,杰游科技,,0,5,0,"0 .. 20,000",0,0,0,0,1899,1899,0,0
1305590,Wibbly Witches,Owen Senior,OST Senior,,9,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1424780,My Little Dog Adventure,EpiXR Games UG,EpiXR Games UG,,19,10,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1244520,2D Baseball Duel,Largemann,Largemann,,13,1,0,"0 .. 20,000",0,0,0,0,799,799,0,1
1368400,Pombero - The Lord of the Night,Inside Studios,Inside Studios,,25,13,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1407620,Last Hope on Earth,iLand Studios,iLand Studios,,24,21,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1385920,Impossible Pixels,Krystofoxik,Krystofoxik,,7,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1428420,Nucleares,Iván Marcelo Pretti,Iván Marcelo Pretti,,9,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1408490,Historical Games: Chariot Racing,Flyover Zone,Flyover Zone,,2,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1398320,Remalmok,EVA STUDIO,MARAEV GAMES,,15,13,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1426990,Anime - Space Sniper,Seito Games,Seito Games,,24,9,0,"0 .. 20,000",0,0,0,0,89,99,10,0
427830,Hybrid Beasts,Beastbits,Beastbits,,4,2,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1355650,Filcher,Johan Hjärpe,MythoLogic Interactive,,107,2,0,"0 .. 20,000",0,0,0,0,999,999,0,1
1399250,Red Cap Zombie Hunter,Vialgames.com,Vialgames.com,,2,4,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1413790,10mg: HANDMADEDEATHLABYRINTH issue 0,droqen,"droqen, 10mg",,22,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1425280,Tantal,Dnovel,My Way Games,,14,2,0,"0 .. 20,000",0,0,0,0,99,999,90,0
1371380,Space Soldier,wjc studio,wjc studio,,1,1,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1334910,Space Slurpies,Starcade Arcade LLC,Starcade Arcade LLC,,70,1,0,"0 .. 20,000",0,0,0,0,124,499,75,0
1425920,Crazy Engineer,MaGames,MaGames,,0,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1429160,Prairie survival,杰游科技,杰游科技,,1,8,0,"0 .. 20,000",0,0,0,0,1899,1899,0,0
1401890,Glorious Tournius,Brewichor Games,Brewichor Games,,3,1,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
777460,Motor Strike: Racing Rampage,FivexGames,FivexGames,,20,1,0,"0 .. 20,000",0,0,0,0,1399,1399,0,0
1437480,Cultus,"JayGee Studios, Gage Posick, John Chiesa",JayGee Studios,,3,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1419670,REALITY,LunaRolexLer,LunaRolexLer,,11,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1159860,Dash Dash World,MOTIONX STUDIO,MOTIONX STUDIO,,122,30,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
1331420,Rogue Arrows,Jolly Theory,Jolly Theory,,15,4,0,"0 .. 20,000",0,0,0,0,629,899,30,0
1435470,Space Bandit,Aystar Games,Aystar Games,,48,1,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1440780,Nerm the Worm,ZaxtorGameS,ZaxtorGameS,,8,2,0,"0 .. 20,000",0,0,0,0,197,299,34,0
1416930,Infected Prison,HaoChuan,HaoChuan,,5,8,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1427760,RoboSquare,Fizzostia,Fizzostia,,134,34,0,"0 .. 20,000",0,0,0,0,0,0,0,14
1440850,LP,"Dnovel, FreeAnimals_Software",Trinity Project,,17,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1438090,Hobo Cat Adventures,Hobo Cat Games,Hobo Cat Games,,48,1,0,"0 .. 20,000",0,0,0,0,1099,1099,0,0
1439460,Hellcraze,ElvGames,ElvGames,,12,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1444320,Cat Saves Halloween,LetMeowt Games LLC,LetMeowt Games LLC,,25,1,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1446000,Fishy 3D,Sokpop Collective,Sokpop Collective,,27,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1448220,KONSAIRI,bitchunk,bitchunk,,16,6,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1391130,Asteroad,"EllGames, LLC","EllGames, LLC",,1,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1447070,Spinning_Kid_2,FreeAnimals_Software,FreeAnimals_Software,,18,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1431100,RollerBaller,"Redkar Limited, Unknown Studios",Redkar Limited,,26,4,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1431550,Secure the Skies,Double Uppercut Games,Double Uppercut Games,,4,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1448950,Glitch Assassin,Lone Wolf Interactive,Lone Wolf Interactive,,3,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1400630,Afterthought,Studio Moondowner,Studio Moondowner,,17,0,0,"0 .. 20,000",0,0,0,0,2499,2499,0,1
1447210,Obey The Law,Huszár András,Huszár András,,2,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
942390,Captain ToonHead vs the Punks from Outer Space,Teravision Games,Teravision Games,,21,0,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
1351870,PICK ME UP! - Rescue Rangers -,R-FORCE ENTERTAINMENT INC.,R-FORCE ENTERTAINMENT INC.,,2,0,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
1453000,ADRPAN,Brendin Kial Irvin,Irvin Games,,4,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1454340,Auto Island,Boing,MGTD GAMES,,0,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
539320,Picontier / ピコンティア,"SKIPMORE, Kan.Kikuchi",Flyhigh Works,,82,34,0,"0 .. 20,000",0,0,0,0,2499,2499,0,1
1443370,The Skylia Prophecy,ERMedia,Plug In Digital,,4,6,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
932530,Skull's Impossible Quest,Chris Lucian,Chris Lucian,,15,1,0,"0 .. 20,000",0,0,0,0,439,799,45,0
1460050,Adventure Bit,SEEP,SEEP,,33,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1441300,Huuma Mina: The Secret of Immortality (Censored),Hajime Doujin Circle,Hajime Doujin Circle,,13,3,0,"0 .. 20,000",0,0,0,0,649,1299,50,0
1457810,休闲游戏合集,Philosophy♂,BVRgames,,37,13,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1454010,Diary of Lucie,Parange Project,Parange Project,,103,7,0,"0 .. 20,000",0,0,0,0,1299,1299,0,1
1446880,Space Revenge,EskemaGames,JanduSoft,,1,1,0,"0 .. 20,000",0,0,0,0,1099,1099,0,0
1438680,Techno Tower Defense,Method 9 Software,Method 9 Software,,4,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1197160,Code 3: Police Response,109 Below,109 Below,,16,11,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
1456900,Labyrinth,James Butler,LSADevelopment,,0,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1406630,Star Mine,Anthony Vaughan Bartram,AMCOG,,2,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1435590,Candy Bear 2,KG Games,KG Games,,1,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1248550,Breaking Gates,Ylun Game Studio,BambuseaeGames,,37,12,0,"0 .. 20,000",0,0,0,0,699,699,0,1
1433900,Narrow Escape,White Keyframe,White Keyframe,,14,8,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1456250,Monstermoerder,"IGS Ghost, IGS Nate, IGS Kitty, IGS Redbarnacles, IGS Tater","Invisible Ghost Studios, LLC",,5,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1464850,CloseCall,Reactive Entertainment,Reactive Entertainment,,9,0,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1454660,Knight Of The Parking Lot,Greene Rapture,Greene Rapture,,2,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1459070,"FADE, THE FIRST CHAPTER",Knight by Night,Knight by Night,,37,7,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1374600,RunDrill,Eclair Lab,Eclair Lab,,2,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1464350,Fear in The Modern House - CH2,Samuka Gomes,Samuka Gomes,,9,8,0,"0 .. 20,000",0,0,0,0,239,399,40,0
1462170,Dragon Ninja Clan Sword Of Destiny Game,"Gregory McAdory, GenITeam Solutions",Gregory McAdory,,4,1,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1450620,Alien Duel Elements,N Games,N Games,,4,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1473500,Rise of the samurai in VR,William at Oxford,William at Oxford,,1,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1468950,Devil Edge,BluSped,BluSped,,1,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1462720,The OrangeRice,Jonathan Garcia Vazquez,Jonathan Garcia Vazquez,,11,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1447800,Christmas Rampage,Lamina Studios,Lamina Studios,,0,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1462540,DvG: Conquering Giants,"Immersive History, immersivehistory.com",Virtuous VR Gaming,,4,1,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
1466140,Sluggy Jean Takes a Hike,"The PhyzBot Group, JEEJ AND JOE GAMES",The PhyzBot Group,,2,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1439420,Ayoub Episode 0,سار الترفيهية,سار الترفيهية,,7,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1469000,Don't Crash - The Zombie Game,Tegridy Made Games,Tegridy Made Games,,9,5,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1464630,Gravity in Space,Cross and Dot Products,Cross and Dot Products,,3,0,0,"0 .. 20,000",0,0,0,0,1399,1399,0,0
1458960,Tip Top,"Tristan Dahl, Studio Huckepack, muuutsch",Tristan Dahl,,8,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1444410,Yuoni,Tricore Inc.,Chorus Worldwide Games,,16,9,0,"0 .. 20,000",0,0,0,0,879,2199,60,0
1351510,Kindred Fates: Combat Arena Alpha,Skymill Studios,Skymill Studios,,13,3,0,"0 .. 20,000",0,0,0,0,5499,5499,0,0
1487900,Beastie Land,Johnny Ginard,Johnny Ginard,,6,1,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1473550,Habroxia 2,Lillymo Games,Lillymo Games,,28,4,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1290100,Draginsanity,Gerd Mömken,Gerd Mömken,,2,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1482320,琉隐,kingna studio,kingna studio,,71,31,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1419680,Ursa,Patrick Sweeney,Patrick Sweeney,,6,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1458340,Legend of Krannia: Cursed Fate,AEthernum,AEthernum,,12,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1387300,Joy the Pug,Charon Games,Charon Games,,2,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1325420,Kooring VR Wonderland : Heart Castle Crush,VRANI inc.,VRANI inc.,,5,0,0,"0 .. 20,000",0,0,0,0,1599,1599,0,0
1488500,The Adventures on Uranus,PizzaMen,PizzaMen,,3,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1432840,Resthedex,TROPIC PENGUIN GAMES,TROPIC PENGUIN GAMES,,3,2,0,"0 .. 20,000",0,0,0,0,3499,3499,0,0
1473650,The Fang,C-Laboratory,C-Laboratory,,1,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1471460,Dualism,Noah Judson,Noah Judson,,7,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1490620,Pray And Spray,Big Bird Games,Big Bird Games,,5,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
871210,Lamp Chronicle,Pixellica Corp.,Pixellica Corp.,,47,18,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
1464290,Splash Cars,Paper Bunker s.r.o.,Paper Bunker s.r.o.,,12,1,0,"0 .. 20,000",0,0,0,0,499,499,0,1
1258750,JACK 'N' HAT,Cross Game Studio,2Awesome Studio,,9,3,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1487870,Putin kills: Christmas,CSM,W. T. B.,,29,4,0,"0 .. 20,000",0,0,0,0,51,99,48,0
1426560,Ghost Opera House 剧院魅影,Jian Ou,Jian Ou,,6,2,0,"0 .. 20,000",0,0,0,0,299,999,70,0
1068720,Partition Sector,Arganoid Industries,Arganoid Industries,,2,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1475170,Boots Versus Plants,Dnovel,My Way Games,,19,7,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
1470680,Seiso Master KEN,CircleKEN,CircleKEN,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1496090,Urban Street Fighter,Pix Arts,Pix Arts,,2,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1383700,Jet Kave Adventure,7Levels S.A,7Levels S.A.,,41,4,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
696630,Exo: Into Starlight,Superframe,Superframe,,4,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1501650,Whisperwind,Punx Studios,Punx Studios,,65,4,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1504360,Happy Day,Kiddy,Kiddy,,3,9,0,"0 .. 20,000",0,0,0,0,49,199,75,0
897740,SPAGHET 2: Al Dente Chapter,Torrey Daniel,TD Indie,,6,1,0,"0 .. 20,000",0,0,0,0,499,999,50,0
1499980,Road To Adventure!,LateNightCoffee,LateNightCoffee,,4,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1491980,Towards The Stars,Peter Tkačov,Peter Tkačov,,5,3,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1296550,Altidudes,RIDENTEM,RIDENTEM,,3,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1506420,Agent X,Seito Games,Seito Games,,6,8,0,"0 .. 20,000",0,0,0,0,89,99,10,0
1506660,Battle Cube,LTZinc,LTZinc,,23,8,0,"0 .. 20,000",0,0,0,0,49,99,51,0
1124080,Active DBG: Brave's Rage,ISVR,Astrolabe Games,,163,10,0,"0 .. 20,000",0,0,0,0,999,999,0,1
1505680,BAND OF BROTHERS,Game for games,Game for games,,19,18,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1507860,Endocrisis,Arturo Buschmann,Arturo Buschmann,,13,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1511610,Gang wars,Games For Pleasure,Games For Pleasure,,4,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1506300,Scribble Fight,HEG Games,Endless Games,,5,3,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1502480,Z-Blood Mission,Hot Code Games,Hot Code Games,,7,4,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1511850,Dungeons Of The Deep,Gray Mantis,Gray Mantis,,9,8,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1505460,Neon,Dnovel,My Way Games,,22,1,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
1505500,Fluffy Gore,Darkenauts Studio,Darkenauts Studio,,6,1,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1509700,Marble Ball Racing,cosineman,cosineman,,2,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1224420,Smashroom,Jonathan Calsolaro,Jonathan Calsolaro,,6,1,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1515970,Spin & Roll,Savania Games,Savania Limited,,2,0,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1437280,Project Terminus VR,CVR,CVR,,27,10,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1495240,Deep Enigma,1bit Games,1bit Games,,0,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1391050,Kraken Smash: Volleyball,AffairesEtrangeres,AffairesEtrangeres,,15,0,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1500960,Aeris&Zack,CWGameStudio,CWGameStudio,,3,1,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1094410,B.U.G. Force,B.U.G. IT,B.U.G. IT,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1518240,PATHFINDER 08,THIAGO COSTA MENDES,THIAGO COSTA MENDES,,3,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1520290,Crumbling City,"Sieben De Beule (Prozilla), David De Beule, Joshua Shneier",Daisy Games,,2,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1495920,BulletGarden,StudioTwilight,StudioTwilight,,16,1,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1509750,Cold Heart,Guarunaut,Guarunaut,,18,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1526170,Dig Deep: Race To The Core!,Deluded Inc,Deluded Inc,,1,1,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1526920,Forest Dash,Salty Squad Games,Salty Squad Games,,24,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1526260,Days of Heroes: D-Day,Zen Apps Studio,Zen Apps Studio,,29,14,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1528780,ABERRATION TOWN,Limitcore.studio,Limitcore.studio,,3,8,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1406250,Tanuki Justice,Wonderboy Bobi,No Gravity Games,,22,4,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
1510310,Dream Escape,SecondWorldVR Studios,SecondWorldVR Studios,,0,3,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1502570,"Story of a tiny earth, the symbolic ages",Dominique Da Costa,Dominique Da Costa,,1,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1525560,A Knights Adventure,NifftyGameWorks,NifftyGameWorks,,3,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1518610,Revertia,KamiCraft,PLiCy,,1,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1533120,Shonen Adventure : The Dual Blades Hero,Melvyn Boutel,Melvyn Boutel,,8,2,0,"0 .. 20,000",0,0,0,0,1399,1399,0,3
1532800,Squirrel Divorce,Reforged Group,Reforged Group,,16,4,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1530440,Balance Ball,GGaming,GGaming,,9,2,0,"0 .. 20,000",0,0,0,0,99,99,0,1
1534700,Swords & Bones,SEEP,SEEP,,34,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1390690,MachineryWorld,DY-Works,DY-Works,,4,3,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1534610,ZombiesWaves,MhrGames,MhrGames,,28,35,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1538350,Unit Down,Randy Becker,Proper Dev,,13,0,0,"0 .. 20,000",0,0,0,0,49,499,90,0
1535040,The Great Unborn,MaSeK,MaSeKStrong,,0,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1531290,Nebuli,Spiky Software LLC,Spiky Software LLC,,2,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1368840,Battle of Hunters : Beast Zone,Wansee Entertainment,Wansee Entertainment,,49,19,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1542100,Wheelie King Online,Kimmo Halonen,Kimble Games,,73,10,0,"0 .. 20,000",0,0,0,0,0,0,0,12
1541440,Darkness Shooter,So Big Company,So Big Company,,3,6,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1500410,Don't Mess With Nanny,Nimativ Games,Nimativ Games,,1,2,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1538170,A Sleeper's Quest: A Labyrinth to Thee,ReticentOwl,ReticentOwl,,1,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1521110,Black Baby,Santaclos,Santaclos,,64,4,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1550990,Jurassic Attack,LTZinc,LTZinc,,33,10,0,"0 .. 20,000",0,0,0,0,49,99,51,0
1537340,Nano Fighter Anti Disease,LBR games,LBR games,,4,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1542080,Super Crazy Nynja,Tony salaun,Numeribreizh,,1,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1547250,Snow Wars,Reforged Group,Reforged Group,,5,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1545810,COUNT THE DEAD,1081GAMES,1081GAMES,,1,0,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1553680,Park Walk,SESE GMAE,SESE GMAE,,6,8,0,"0 .. 20,000",0,0,0,0,3999,3999,0,0
1249190,The Trivial Dead,Big Red Eight,Big Red Eight,,7,1,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1551290,RoHoEn Rumble,The Firebrand of Phoenix,The Firebrand of Phoenix,,4,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1552600,Joon Shining,Orchid of Redemption,Lamplight Forest,,11,0,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
1506080,Fuzz Dungeon,Jeremy Couillard,Jeremy Couillard,,39,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1550450,Cyjin: The Cyborg Ninja,Aiya Games,Aiya Games,,36,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1458420,Nightfall,lamp.dog,lamp.dog,,26,15,0,"0 .. 20,000",0,0,0,0,0,0,0,3
1530370,Speedy Gun Savage,Gamitronics,Gamitronics,,19,6,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1543630,Mind Lock,Lunar Penguin Media LLC,Lunar Penguin Media LLC,,2,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1550950,Pirates of the Asteroid Belt,Garden Horse Studio,Garden Horse Studio,,1,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1534510,Thalassophobia,Thuleanpanteon,Panzershark,,7,14,0,"0 .. 20,000",0,0,0,0,279,699,60,0
1559460,Hero's everyday life,Enoops,Enoops,,14,4,0,"0 .. 20,000",0,0,0,0,0,0,0,2
1561020,Island Domination,Softwaves,Softwaves Dist.,,6,3,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1552400,Pirate Island,ImperiumGame,ImperiumGame,,17,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1554600,Wife Quest,Pippin Games,Pippin Games,,102,20,0,"0 .. 20,000",0,0,0,0,599,599,0,2
1547150,Combat Cycle,Uncle_J Game,Uncle_J Game,,20,12,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1563720,Captain Coffer 2D,Oobeye Masterminds,Oobeye Masterminds,,9,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1538040,Horde Slayer,Wagner Rodrigues,Wagner Rodrigues,,1,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1525390,Eternity Protectors,Underway Gaming Studio,Underway Gaming Studio,,1,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1533770,The Thief Girl ~ 盗賊少女 ~,PIT-Creation,PIT-Creation,,1,0,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
1544450,Pixel Game Maker Series DRAGON PEAK,"CYBIRD Co.,Ltd.",Gotcha Gotcha Games,,1,4,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1561350,Gladia,Whoisthis,Whoisthis,,7,8,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1527960,The Help Desk,"Leonardo Batista, Aline Seko",Leonardo Batista,,1,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1563320,Sleep Tight,Bearfoxbear,Bearfoxbear,,26,3,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1558490,Firelight Fantasy: Resistance,Firelight Interactive,Firelight Interactive,,51,10,0,"0 .. 20,000",0,0,0,0,599,599,0,0
