appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
360940,The Mean Greens - Plastic Warfare,"Virtual Basement LLC, Code Headquarters LLC",Virtual Basement LLC,,8093,1801,0,"500,000 .. 1,000,000",152,0,66,0,999,999,0,6
338180,Batla,[geim].pro,Abyss Lights Studio LLP,,1961,1171,0,"500,000 .. 1,000,000",176,0,38,0,0,0,0,0
2600,Vampire: The Masquerade - Bloodlines,Troika Games,Activision,,10809,586,0,"500,000 .. 1,000,000",437,0,152,0,999,1999,50,78
694280,Zombie Army 4: Dead War,Rebellion,Rebellion,,4126,781,0,"500,000 .. 1,000,000",733,0,682,0,1699,4999,66,136
1506630,Minicraft Shooter,Sweet Games,Sweet Games,,2,8,0,"500,000 .. 1,000,000",0,0,0,0,49,99,51,0
215930,Jagged Alliance 2 - Wildfire,I-deal Games,Topware Interactive,,1024,315,0,"500,000 .. 1,000,000",413,0,424,0,699,699,0,200
1210320,Potion Craft: Alchemist Simulator,niceplay games,tinyBuild,,12664,893,0,"500,000 .. 1,000,000",247,0,181,0,1499,1499,0,195
248390,Craft The World,Dekovir Entertainment,Black Maple Games,,11549,1536,0,"500,000 .. 1,000,000",1391,0,741,0,1899,1899,0,361
223830,Xenonauts,Goldhawk Interactive,Goldhawk Interactive,,3617,483,0,"500,000 .. 1,000,000",1873,0,938,0,2499,2499,0,109
315430,Polarity,Bluebutton Games,Bluebutton Games,,3779,953,0,"500,000 .. 1,000,000",888,0,133,0,1299,1299,0,0
397340,SimplePlanes,"Jundroo, LLC","Jundroo, LLC",,8283,630,0,"500,000 .. 1,000,000",1410,11,253,11,1299,1299,0,163
219780,Divinity II: Developer's Cut,Larian Studios,"Larian Studios, Focus Home Interactive",,3331,632,0,"500,000 .. 1,000,000",404,0,41,0,1999,1999,0,52
1262240,Plants vs. Zombies: Battle for Neighborville,PopCap,Electronic Arts,,7249,2786,0,"500,000 .. 1,000,000",354,0,366,0,1399,3999,65,133
1128000,Cube World,Picroma,Picroma,,6689,11209,0,"500,000 .. 1,000,000",435,0,316,0,1999,1999,0,30
418530,Spelunky 2,"Mossmouth, BlitWorks",Mossmouth,,14460,1057,0,"500,000 .. 1,000,000",2324,145,1693,260,999,1999,50,643
673880,"Warhammer 40,000: Mechanicus",Bulwark Studios,Kasedo Games,,9668,830,0,"500,000 .. 1,000,000",907,0,711,0,2999,2999,0,138
670290,Real Pool 3D - Poolians,Poolians.com,ThankGame.com,,5874,1562,0,"500,000 .. 1,000,000",214,1,86,1,0,0,0,435
632350,Cyberdimension Neptunia: 4 Goddesses Online,"IDEA FACTORY, COMPILE HEART, TAMSOFT",Idea Factory International,,3941,566,0,"500,000 .. 1,000,000",588,0,801,0,2999,2999,0,9
389460,Robot vs Birds Zombies,yfyx games,yfyx games,,35,81,0,"500,000 .. 1,000,000",413,0,499,0,99,99,0,0
774241,Warhammer: Chaosbane,Eko Software,Nacon,,2794,2256,0,"500,000 .. 1,000,000",495,0,510,0,2999,2999,0,37
31290,Back to the Future: The Game,Telltale Games,Telltale Games,,2014,267,0,"500,000 .. 1,000,000",99,0,128,0,0,0,0,3
552620,ATOM RPG: Post-apocalyptic indie game,AtomTeam,AtomTeam,,7625,1442,0,"500,000 .. 1,000,000",1124,0,847,0,1499,1499,0,171
211600,Thief Gold,Looking Glass Studios,Square Enix,,2826,238,0,"500,000 .. 1,000,000",194,0,43,0,97,699,86,30
44340,Operation Flashpoint: Red River,Codemasters Action Studio,Codemasters,,763,706,0,"500,000 .. 1,000,000",101,0,39,0,0,0,0,3
449200,Calcu-Late,Blazing Fanfish,Back To Basics Gaming,,197,140,0,"500,000 .. 1,000,000",219,0,214,0,199,199,0,0
332310,LEGO Worlds,"TT Games, Traveller's Tales",Warner Bros. Interactive Entertainment,,11213,3166,0,"500,000 .. 1,000,000",561,0,211,0,2999,2999,0,118
503560,911 Operator,Jutsu Games,Games Operators,,12800,1568,0,"500,000 .. 1,000,000",318,13,166,13,1499,1499,0,79
8800,Civilization IV: Beyond the Sword,Firaxis Games,2K,,3345,128,0,"500,000 .. 1,000,000",11610,79,3854,79,999,999,0,1538
606880,GreedFall,Spiders,Focus Entertainment,,12530,3504,0,"500,000 .. 1,000,000",1294,0,842,0,3499,3499,0,156
1180660,Tell Me Why,DONTNOD Entertainment,Xbox Game Studios,,7236,1320,0,"500,000 .. 1,000,000",243,9,125,9,999,1999,50,54
620590,Ancestors Legacy,Destructive Creations,Fulqrum Publishing,,5438,1423,0,"500,000 .. 1,000,000",809,28,482,28,699,3499,80,180
891040,Pool 2D - Poolians,Poolians.com,ThankGame.com,,5029,745,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,219
312280,Simply Chess,BlueLine Games,BlueLine Games,,2387,787,0,"500,000 .. 1,000,000",8992,0,40,0,0,0,0,38
607050,Wargroove,Chucklefish,Chucklefish,,3769,692,0,"500,000 .. 1,000,000",456,92,313,92,1999,1999,0,46
834530,Yakuza Kiwami,SEGA,SEGA,,13081,939,0,"500,000 .. 1,000,000",1580,341,1387,341,1999,1999,0,402
1966900,20 Minutes Till Dawn,flanne,"Erabit, flanne",,13080,1129,0,"500,000 .. 1,000,000",622,79,457,131,299,299,0,1428
39150,FINAL FANTASY VIII,Square Enix,Square Enix,,7253,934,0,"500,000 .. 1,000,000",1774,0,1616,0,1199,1199,0,89
250420,8BitMMO,Archive Entertainment,Archive Entertainment,,2634,1797,0,"500,000 .. 1,000,000",160,0,35,0,0,0,0,1
247430,Hitman: Contracts,Io-Interactive A/S,Io-Interactive A/S,,1906,285,0,"500,000 .. 1,000,000",180,51,36,51,899,899,0,12
1302240,Labyrinthine,Valko Game Studios,Valko Game Studios,,6911,984,0,"500,000 .. 1,000,000",286,368,284,368,699,999,30,369
1041320,Lords Mobile,IGG SINGAPORE PTE. LTD.,IGG SINGAPORE PTE. LTD.,,2984,1401,0,"500,000 .. 1,000,000",6639,606,909,606,0,0,0,2712
1283220,Devolverland Expo,Flying Wild Hog,Devolver Digital,,5071,609,0,"500,000 .. 1,000,000",43,0,37,0,0,0,0,1
372360,Tales of Symphonia,BANDAI NAMCO Entertainment Inc.,BANDAI NAMCO Entertainment,,3546,598,0,"500,000 .. 1,000,000",688,4,384,4,1999,1999,0,140
291410,Duelyst,Counterplay Games Inc.,BANDAI NAMCO Entertainment America,,3976,844,0,"500,000 .. 1,000,000",575,1,177,1,0,0,0,0
95400,ibb & obb,"Sparpweed, Codeglue",Sparpweed,,5195,495,0,"500,000 .. 1,000,000",218,0,114,0,1199,1199,0,27
1605220,Dune: Spice Wars,Shiro Games,"Funcom, Shiro Games",,4707,1119,0,"500,000 .. 1,000,000",1322,1110,956,1110,2999,2999,0,367
1476720,Retro Run,Vander,lilleBror Media,,3,0,0,"500,000 .. 1,000,000",0,0,0,0,199,199,0,0
745920,Temtem,Crema,Humble Games,,29699,5403,0,"500,000 .. 1,000,000",2613,2145,1240,2286,4499,4499,0,1868
307110,We Need To Go Deeper,Deli Interactive LLC,Deli Interactive LLC,,4347,652,0,"500,000 .. 1,000,000",482,0,389,0,1071,1599,33,45
8000,Tomb Raider: Anniversary,Crystal Dynamics,Square Enix,,4255,917,0,"500,000 .. 1,000,000",367,0,88,0,899,899,0,35
398850,Epistory - Typing Chronicles,Fishing Cactus,"Fishing Cactus, PID Games",,5608,300,0,"500,000 .. 1,000,000",253,0,291,0,1499,1499,0,11
42120,Lead and Gold: Gangs of the Wild West,Fatshark,Fatshark,,1551,605,0,"500,000 .. 1,000,000",89,0,88,0,999,999,0,0
1674470,ELYON,"Bluehole Studio, Inc.",Kakao Games Europe B.V.,,2414,2037,0,"500,000 .. 1,000,000",915,0,499,0,0,0,0,16
399790,Destiny Warriors RPG,ninjalex,Senpai Studios,,526,531,0,"500,000 .. 1,000,000",281,0,257,0,199,199,0,2
372800,RPG MO,Marxnet,Marxnet,,2128,561,0,"500,000 .. 1,000,000",188,0,12,0,0,0,0,85
360830,Yooka-Laylee,Playtonic Games,Team17 Digital Ltd,,3524,1115,0,"500,000 .. 1,000,000",529,96,174,96,3999,3999,0,13
592600,PRO EVOLUTION SOCCER 2018 LITE,"Konami Digital Entertainment Co., Ltd",Konami Digital Entertainment,,783,776,0,"500,000 .. 1,000,000",1578,0,57,0,0,0,0,3
108200,Ticket to Ride,Days of Wonder,"Days of Wonder, Twin Sails Interactive",,4064,426,0,"500,000 .. 1,000,000",166,0,152,0,499,999,50,424
341940,Hatred,Destructive Creations,Destructive Creations,,10701,2589,0,"500,000 .. 1,000,000",299,140,165,236,599,599,0,37
307960,IL-2 Sturmovik: Battle of Stalingrad,1C Game Studios,1C Game Studios,,5663,1401,0,"500,000 .. 1,000,000",3046,286,3694,286,4999,4999,0,341
47400,Stronghold 3 Gold,FireFly Studios,FireFly Studios,,1320,2865,0,"500,000 .. 1,000,000",507,11,404,11,2999,2999,0,34
222940,THE KING OF FIGHTERS XIII STEAM EDITION,SNK CORPORATION,SNK CORPORATION,,8024,846,0,"500,000 .. 1,000,000",610,0,325,0,1999,1999,0,99
928600,F1 2019,Codemasters,"Codemasters, Electronic Arts",,19965,2263,0,"500,000 .. 1,000,000",2254,85,1403,85,0,0,0,212
427100,Fernbus Simulator,TML-Studios,Aerosoft GmbH,,5843,2219,0,"500,000 .. 1,000,000",963,0,1398,0,2999,2999,0,182
462770,Pyre,Supergiant Games,Supergiant Games,,7218,737,0,"500,000 .. 1,000,000",477,0,387,0,1999,1999,0,18
6840,Commandos 3: Destination Berlin,Pyro Studios,Kalypso Media Digital,,612,353,0,"500,000 .. 1,000,000",224,0,6,0,499,499,0,11
6370,Bloodline Champions,Stunlock Studios,Stunlock Studios,,1408,243,0,"500,000 .. 1,000,000",1667,0,508,0,0,0,0,2
953490,CARRION,Phobia Game Studio,Devolver Digital,,16132,954,0,"500,000 .. 1,000,000",233,0,258,0,799,1999,60,319
758190,Dragon Cliff,Meta Interaction,Meta Interaction,,5764,647,0,"500,000 .. 1,000,000",3229,0,1644,0,999,999,0,241
1061090,Jump King,Nexile,Nexile,,8032,846,0,"500,000 .. 1,000,000",406,13,273,13,1299,1299,0,89
502520,Ultimate General: Civil War,Game-Labs,Game-Labs,,5936,716,0,"500,000 .. 1,000,000",3740,0,1413,0,2999,2999,0,492
997010,Police Simulator: Patrol Officers,Aesir Interactive,astragon Entertainment,,7867,1357,0,"500,000 .. 1,000,000",814,190,544,190,1749,2499,30,310
503820,A Detective's Novel,Amaterasu Software,Amaterasu Software,,582,274,0,"500,000 .. 1,000,000",263,0,277,0,99,99,0,5
1552620,Expedition Agartha,Matrioshka Games,Wandering Wizard,,344,88,0,"500,000 .. 1,000,000",0,0,0,0,2499,2499,0,11
356310,METAL SLUG DEFENSE,SNK CORPORATION,SNK CORPORATION,,971,826,0,"500,000 .. 1,000,000",288,0,23,0,0,0,0,6
1178490,港詭實錄ParanormalHK,Ghostpie Studio,"Ghostpie Studio, Gamera Games",,11549,1213,0,"500,000 .. 1,000,000",292,0,290,0,779,1299,40,104
960990,Beyond: Two Souls,Quantic Dream,Quantic Dream,,12577,1591,0,"500,000 .. 1,000,000",647,90,619,90,999,1999,50,98
1291340,Townscaper,Oskar Stålberg,Raw Fury,,16814,613,0,"500,000 .. 1,000,000",135,11,65,11,599,599,0,79
1121910,"I Love You, Colonel Sanders! A Finger Lickin’ Good Dating Simulator",Psyop,KFC,,10665,909,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,17
528230,SYNTHETIK: Legion Rising,Flow Fire Games,"Flow Fire Games, WhisperGames",,10394,601,0,"500,000 .. 1,000,000",916,271,383,349,499,1999,75,296
413420,Danganronpa 2: Goodbye Despair,"Spike Chunsoft Co., Ltd., Abstraction Games","Spike Chunsoft Co., Ltd.",,20073,745,0,"500,000 .. 1,000,000",1488,2,1248,2,799,1999,60,182
242880,"Sir, You Are Being Hunted",Big Robot Ltd,Big Robot Ltd,,2960,843,0,"500,000 .. 1,000,000",242,0,215,0,1999,1999,0,3
24010,Train Simulator Classic,Dovetail Games,Dovetail Games - Trains,,16783,7439,0,"500,000 .. 1,000,000",3787,126,300,126,2499,2499,0,1363
487220,Freebie,"Free Games Info, hyperboreanGames",Back To Basics Gaming,,1008,361,0,"500,000 .. 1,000,000",217,0,241,0,199,199,0,1
327890,I Am Bread,Bossa Studios,tinyBuild,,4363,1247,0,"500,000 .. 1,000,000",621,0,143,0,324,1299,75,11
18500,Defense Grid: The Awakening,Hidden Path Entertainment,Hidden Path Entertainment,,4394,156,0,"500,000 .. 1,000,000",485,0,191,0,999,999,0,65
420110,NEKOPARA Vol. 2,NEKO WORKs,Sekai Project,,11855,348,0,"500,000 .. 1,000,000",852,0,145,0,999,999,0,30
506140,Shop Heroes,"Cloudcade, Inc.","Cloudcade, Inc.",,2449,1188,0,"500,000 .. 1,000,000",3142,0,196,0,0,0,0,124
260230,Valiant Hearts: The Great War / Soldats Inconnus : Mémoires de la Grande Guerre,Ubisoft Montpellier,Ubisoft,,20930,952,0,"500,000 .. 1,000,000",356,0,297,0,1499,1499,0,17
1504570,Cultivation Tales,Ac Games,Ac Games,,4962,8247,0,"500,000 .. 1,000,000",5358,0,6526,0,1999,1999,0,84
511800,ONRAID,Pragmatix Ltd,Pragmatix Ltd,,1375,438,0,"500,000 .. 1,000,000",78,0,30,0,0,0,0,2
700600,Evil Genius 2: World Domination,Rebellion,Rebellion,,6734,3358,0,"500,000 .. 1,000,000",1642,1181,1153,1181,3999,3999,0,174
12150,Max Payne 2: The Fall of Max Payne,Remedy Entertainment,Rockstar Games,,6620,386,0,"500,000 .. 1,000,000",278,69,171,69,1499,1499,0,30
383580,Flesh Eaters,S.C. 16 BIT NIGHTS S.R.L.,S.C. 16 BIT NIGHTS S.R.L.,,953,380,0,"500,000 .. 1,000,000",214,0,215,0,199,199,0,1
1238040,Dragon Age II: Ultimate Edition,BioWare,Electronic Arts,,2409,539,0,"500,000 .. 1,000,000",1079,10,1611,10,2999,2999,0,182
213650,Dwarfs - F2P,Power of 2,Tripwire Interactive,,1402,244,0,"500,000 .. 1,000,000",38,0,45,0,0,0,0,1
268750,Magicite,SmashGames,SmashGames,,6351,1094,0,"500,000 .. 1,000,000",1091,0,768,0,999,999,0,18
544750,SOULCALIBUR VI,"BANDAI NAMCO Studios Inc., Dimps Corporation",BANDAI NAMCO Entertainment,,8909,1968,0,"500,000 .. 1,000,000",1598,0,816,0,5999,5999,0,219
4770,Rome: Total War - Alexander,The Creative Assembly,SEGA,,561,190,0,"500,000 .. 1,000,000",577,0,197,0,0,0,0,16
332570,Amazing Frog?,Fayju,Fayju,,7152,586,0,"500,000 .. 1,000,000",923,0,849,0,1599,1599,0,46
728530,SD GUNDAM G GENERATION CROSS RAYS,"TOM CREATE, 株式会社トムクリエイト","BANDAI NAMCO Entertainment, 株式会社バンダイナムコエンターテインメント",,5684,923,0,"500,000 .. 1,000,000",2394,0,3800,0,5999,5999,0,319
1189490,觅长生,Chalcedony Network,Chalcedony Network,,10328,941,0,"500,000 .. 1,000,000",1530,52,816,73,1199,1199,0,572
1304400,The End of Dyeus,Curious Planet,Curious Planet,,73,5,0,"500,000 .. 1,000,000",251,0,251,0,1499,1499,0,2
1066780,Transport Fever 2,Urban Games,Good Shepherd Entertainment,,16197,2057,0,"500,000 .. 1,000,000",5132,953,1761,1579,3999,3999,0,3753
214770,Guacamelee! Gold Edition,DrinkBox Studios,DrinkBox Studios,,5365,388,0,"500,000 .. 1,000,000",423,0,322,0,1499,1499,0,6
250600,The Plan,Krillbite Studio,Krillbite Studio,,20388,1708,0,"500,000 .. 1,000,000",13,0,12,0,0,0,0,17
732690,FIVE NIGHTS AT FREDDY'S: HELP WANTED,Steel Wool Studios,ScottGames,,8439,277,0,"500,000 .. 1,000,000",327,0,374,0,1499,2999,50,36
691690,Ash of Gods: Redemption,AurumDust,"AurumDust, WhisperGames",,2262,753,0,"500,000 .. 1,000,000",803,0,766,0,2499,2499,0,7
307290,Velvet Sundown,Tribe Studios,Tribe Studios,,1099,721,0,"500,000 .. 1,000,000",71,0,53,0,0,0,0,1
1089130,Quake II RTX,Lightspeed Studios™,NVIDIA,,3305,458,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,15
1064610,Neon Beats,OKYO GAMES,OKYO GAMES,,5776,222,0,"500,000 .. 1,000,000",29,0,20,0,0,0,0,6
12710,Overlord: Raising Hell,Triumph Studios,"Codemasters, Electronic Arts",,1656,117,0,"500,000 .. 1,000,000",331,0,187,0,999,999,0,23
1056600,Home Sweet Home : Survive,"YGGDRAZIL GROUP PUBLIC CO.,LTD",Shift Now,,4542,3649,0,"500,000 .. 1,000,000",2138,0,3150,0,699,699,0,146
21000,LEGO Batman: The Videogame,Traveller's Tales,Warner Bros. Interactive Entertainment,,6341,833,0,"500,000 .. 1,000,000",491,687,175,687,1999,1999,0,101
1009850,OVR Advanced Settings,OVRAS Team,OVRAS Team,,2089,86,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,2311
317250,Airscape - The Fall of Gravity,Cross-Product,Senpai Studios,,2188,478,0,"500,000 .. 1,000,000",325,0,185,0,499,499,0,1
374280,Hired Ops,Absolut Soft LLC,HH-Games,,8161,4257,0,"500,000 .. 1,000,000",220,67,62,67,0,0,0,465
268130,Heat Signature,Suspicious Developments,Suspicious Developments,,6061,331,0,"500,000 .. 1,000,000",881,0,701,0,1499,1499,0,39
444480,Broken Dreams,Mihai Morosanu,New Reality Games,,325,138,0,"500,000 .. 1,000,000",246,0,250,0,199,199,0,1
232790,Broken Age,Double Fine Productions,Double Fine Productions,,6221,1226,0,"500,000 .. 1,000,000",341,0,238,0,1499,1499,0,16
445220,Avorion,Boxelware,Boxelware,,9894,1035,0,"500,000 .. 1,000,000",4368,0,1405,0,2499,2499,0,780
258520,The Vanishing of Ethan Carter,The Astronauts,The Astronauts,,7499,964,0,"500,000 .. 1,000,000",217,0,201,0,299,1999,85,3
219830,King Arthur's Gold,Transhuman Design,Transhuman Design,,4137,788,0,"500,000 .. 1,000,000",460,0,153,0,0,0,0,32
1207650,Suzerain,Torpor Games,Fellow Traveller,,3971,304,0,"500,000 .. 1,000,000",794,0,1306,0,1499,1499,0,55
314000,Pool Nation FX Lite,Cherry Pop Games,Cherry Pop Games,,1190,521,0,"500,000 .. 1,000,000",26,0,11,0,0,0,0,30
11450,Overlord,Triumph Studios,"Codemasters, Electronic Arts",,5155,366,0,"500,000 .. 1,000,000",248,0,80,0,499,499,0,26
287370,COH 2 - The Western Front Armies: US Forces,"Relic Entertainment, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",,289,87,0,"500,000 .. 1,000,000",0,0,0,0,1299,1299,0,0
354140,Five Nights at Freddy's 3,Scott Cawthon,Scott Cawthon,,6783,821,0,"500,000 .. 1,000,000",197,0,137,0,799,799,0,10
247020,"Cook, Serve, Delicious!",Vertigo Gaming Inc.,Vertigo Gaming Inc.,,4993,282,0,"500,000 .. 1,000,000",436,0,326,0,999,999,0,16
1657630,Slime Rancher 2,Monomi Park,Monomi Park,,10868,569,0,"500,000 .. 1,000,000",440,168,330,252,2999,2999,0,1045
1026820,Coloring Game,L. Stotch,L. Stotch,,3322,260,0,"500,000 .. 1,000,000",311,55,196,55,0,0,0,27
1106850,Totally Reliable Delivery Service Beta,We're Five Games,tinyBuild,,3204,505,0,"500,000 .. 1,000,000",47,0,11,0,0,0,0,0
94200,Jamestown,Final Form Games,Final Form Games,,2120,126,0,"500,000 .. 1,000,000",222,0,90,0,499,499,0,2
1092660,Blair Witch,Bloober Team SA,Bloober Team NA,,4156,1189,0,"500,000 .. 1,000,000",746,0,1111,0,749,2999,75,10
1211020,Wobbly Life,RubberBandGames,RubberBandGames,,9008,285,0,"500,000 .. 1,000,000",374,113,442,113,1399,1399,0,1970
213850,Magic 2014 — Duels of the Planeswalkers,Stainless Games,Wizards of the Coast LLC,,3763,794,0,"500,000 .. 1,000,000",884,0,822,0,0,0,0,38
611660,Fallout 4 VR,Bethesda Game Studios,Bethesda Softworks,,4227,2534,0,"500,000 .. 1,000,000",533,0,127,0,5999,5999,0,82
987350,PlanetSide Arena,Daybreak Game Company,Daybreak Game Company,,869,1060,0,"500,000 .. 1,000,000",29,0,14,0,0,0,0,0
24800,Command & Conquer: Red Alert 3 - Uprising,EA Los Angeles,Electronic Arts,,3309,638,0,"500,000 .. 1,000,000",549,0,139,0,1999,1999,0,229
790710,World of Warplanes,Wargaming Group Limited,Wargaming Group Limited,,2399,807,0,"500,000 .. 1,000,000",9533,117,132,117,0,0,0,129
385760,NBA 2K17,Visual Concepts,2K,,4722,4117,0,"500,000 .. 1,000,000",5992,0,2634,0,0,0,0,91
224960,Tomb Raider I,Core Design,Square Enix,,3376,584,0,"500,000 .. 1,000,000",127,0,13,0,699,699,0,16
597220,West of Loathing,Asymmetric,Asymmetric,,7452,182,0,"500,000 .. 1,000,000",621,494,572,494,1099,1099,0,88
649190,Blast Zone! Tournament,Victory Lap Games,Victory Lap Games,,525,365,0,"500,000 .. 1,000,000",0,0,0,0,999,999,0,0
252410,SteamWorld Dig,Image & Form Games,Image & Form Games,,5761,384,0,"500,000 .. 1,000,000",222,0,154,0,999,999,0,19
232430,Gone Home,Fullbright,Fullbright,,12958,3921,0,"500,000 .. 1,000,000",194,0,165,0,1499,1499,0,4
548570,RAGE 2,"id Software, Avalanche Studios",Bethesda Softworks,,9127,5683,0,"500,000 .. 1,000,000",1219,0,1015,0,3999,3999,0,90
33229,Tom Clancy's Splinter Cell Conviction Deluxe Edition,Ubisoft Montreal,Ubisoft,,2426,957,0,"500,000 .. 1,000,000",0,0,0,0,1999,1999,0,0
290300,Rebel Galaxy,Double Damage Games,Double Damage Games,,6403,1119,0,"500,000 .. 1,000,000",675,0,527,0,1999,1999,0,44
574820,Cat or Bread?,Casioqu,Casioqu,,330,34,0,"500,000 .. 1,000,000",456,0,537,0,99,99,0,2
241560,The Crew,Ivory Tower in collaboration with Ubisoft Reflections,Ubisoft,,10450,4708,0,"500,000 .. 1,000,000",2002,0,1013,0,2999,2999,0,28
393080,Call of Duty: Modern Warfare Remastered,"Raven Software, Beenox",Activision,,4647,2541,0,"500,000 .. 1,000,000",1541,1525,442,2906,3999,3999,0,179
375510,New kind of adventure,Mint Age Studios,Back To Basics Gaming,,615,881,0,"500,000 .. 1,000,000",212,0,211,0,199,199,0,0
504130,Manual Samuel - Anniversary Edition,Perfectly Paranormal,Curve Games,,2189,462,0,"500,000 .. 1,000,000",210,0,176,0,199,999,80,7
1372640,Candle In Darkness,"Shub-Niggurath Games, ShopaLover",ShopaLover,,6,1,0,"500,000 .. 1,000,000",0,0,0,0,499,499,0,0
2290,Final DOOM,id Software,id Software,,1038,178,0,"500,000 .. 1,000,000",136,0,19,0,0,0,0,7
242680,Nuclear Throne,Vlambeer,Vlambeer,,15472,590,0,"500,000 .. 1,000,000",1398,5,398,5,1199,1199,0,140
270850,Car Mechanic Simulator 2014,"PlayWay S.A., Red Dot Games",PlayWay S.A.,,4047,838,0,"500,000 .. 1,000,000",273,0,120,0,699,699,0,5
3700,Sniper Elite,Rebellion,Rebellion,,2166,650,0,"500,000 .. 1,000,000",120,0,67,0,799,799,0,22
35130,Lara Croft and the Guardian of Light,Crystal Dynamics,Square Enix,,3701,345,0,"500,000 .. 1,000,000",233,88,162,88,999,999,0,10
1017180,The Long Drive,Genesz,Genesz,,13251,1187,0,"500,000 .. 1,000,000",1006,70,567,134,1199,1199,0,484
261180,Lethal League,Team Reptile,Team Reptile,,5633,346,0,"500,000 .. 1,000,000",245,21,191,21,1399,1399,0,5
234390,Teleglitch: Die More Edition,Test3 Projects,Paradox Interactive,,2352,411,0,"500,000 .. 1,000,000",125,0,75,0,1299,1299,0,3
712100,A Total War Saga: THRONES OF BRITANNIA,"CREATIVE ASSEMBLY, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",,8434,3829,0,"500,000 .. 1,000,000",1074,35,1098,35,3999,3999,0,443
461910,Forge of Gods (RPG),Panoramik Inc,Panoramik Inc,,2021,665,0,"500,000 .. 1,000,000",614,0,187,0,0,0,0,0
895870,Project Wingman,Sector D2,"Sector D2, Humble Games",,11033,668,0,"500,000 .. 1,000,000",821,91,912,91,2499,2499,0,118
91700,E.Y.E: Divine Cybermancy,Streum On Studio,Streum On Studio,,5950,1097,0,"500,000 .. 1,000,000",457,150,263,150,999,999,0,22
448280,Job Simulator,Owlchemy Labs,Owlchemy Labs,,3408,364,0,"500,000 .. 1,000,000",311,0,220,0,1999,1999,0,74
385070,Atonement: Scourge of Time,Astronomic Games,New Reality Games,,259,107,0,"500,000 .. 1,000,000",289,0,313,0,599,599,0,0
298050,Master of Orion,NGD Studios,Wargaming Labs,,5229,1680,0,"500,000 .. 1,000,000",7745,0,942,0,2499,2499,0,353
1238020,Mass Effect 3 N7 Digital Deluxe Edition (2012),BioWare,Electronic Arts,,1497,468,0,"500,000 .. 1,000,000",1202,0,1743,0,2999,2999,0,28
638230,Journey,thatgamecompany,Annapurna Interactive,,21375,1190,0,"500,000 .. 1,000,000",191,0,115,0,1499,1499,0,50
403900,Clergy Splode,PiGravity,Back To Basics Gaming,,209,281,0,"500,000 .. 1,000,000",218,0,217,0,199,199,0,0
427190,DEAD RISING,Capcom,Capcom,,3781,495,0,"500,000 .. 1,000,000",2090,0,440,0,1999,1999,0,49
32400,STAR WARS - Dark Forces,LucasArts,"LucasArts, Lucasfilm, Disney",,2243,271,0,"500,000 .. 1,000,000",126,0,21,0,599,599,0,7
1942280,Brotato,Blobfish,Blobfish,,5573,231,0,"500,000 .. 1,000,000",1038,698,926,599,499,499,0,21375
1161580,Hardspace: Shipbreaker,Blackbird Interactive,Focus Entertainment,,12648,1581,0,"500,000 .. 1,000,000",1561,655,775,1223,3499,3499,0,489
559650,Witch It,Barrel Roll Games,Daedalic Entertainment,,13325,1694,0,"500,000 .. 1,000,000",278,91,173,151,499,1999,75,191
25890,Hearts of Iron III,Paradox Development Studio,Paradox Interactive,,4212,1243,0,"500,000 .. 1,000,000",2471,0,611,0,999,999,0,93
26900,Crayon Physics Deluxe,Kloonigames,Kloonigames,,859,138,0,"500,000 .. 1,000,000",57,0,24,0,1999,1999,0,3
1290000,PowerWash Simulator,FuturLab,Square Enix,,26866,658,0,"500,000 .. 1,000,000",1385,78,987,89,2499,2499,0,1374
1490890,Demon Slayer -Kimetsu no Yaiba- The Hinokami Chronicles,CyberConnect2,SEGA,,12174,1640,0,"500,000 .. 1,000,000",868,0,1263,0,5999,5999,0,194
15120,Tom Clancy's Rainbow Six Vegas 2,Ubisoft Montreal,Ubisoft,,3973,699,0,"500,000 .. 1,000,000",382,0,295,0,999,999,0,34
924140,Hand Simulator: Survival,HFM Games,HFM Games,,8335,1276,0,"500,000 .. 1,000,000",59,0,33,0,99,99,0,12
98400,Hard Reset Extended Edition,Flying Wild Hog,Good Shepherd Entertainment,,3704,803,0,"500,000 .. 1,000,000",367,0,509,0,1499,1499,0,5
587620,Okami HD,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",,6527,491,0,"500,000 .. 1,000,000",509,0,322,0,1999,1999,0,61
405900,Disgaea PC,"Nippon Ichi Software, Inc.","NIS America, Inc.",,3506,481,0,"500,000 .. 1,000,000",1149,0,400,0,399,1999,80,137
338540,Navy Field 2 : Conqueror of the Ocean,SDEnterNet,SDEnterNet,,611,761,0,"500,000 .. 1,000,000",52,0,35,0,0,0,0,0
